Claim_Number,Process,Activity,First_TimeStamp,Active_Minutes
51910049,Schedule Services,Documentation - Schedule Services,2024-12-16 09:56:00,0.19657146158574834
51910049,Schedule Services,Documentation - Schedule Services,2024-12-16 10:51:00,1.0060998805753396
51910049,Schedule Services,Update - Schedule Services,2024-12-16 11:19:00,11.175414535748173
51910049,Schedule Services,Update - Schedule Services,2024-12-16 11:52:00,1.4823052658091773
51910049,Total Loss,Assessment - Total Loss,2024-12-16 13:48:00,2.286879373005469
51910049,Coverage,Check - Coverage,2024-12-16 16:34:00,0.6565882570548336
51910049,Coverage,Processing - Coverage,2024-12-16 17:04:00,1.3574663233084152
51910049,Coverage,Documentation - Coverage,2024-12-16 17:11:00,3.761775005095822
51910049,Coverage,Review - Coverage,2024-12-16 17:57:00,4.7793136383086985
51910049,Total Loss,Analysis - Total Loss,2024-12-16 19:52:00,1.507521399618935
51910049,Total Loss,Processing - Total Loss,2024-12-16 20:22:00,0.39732856393840765
51910049,Total Loss,Update - Total Loss,2024-12-16 21:11:00,2.579954925116879
51910049,Recovery,Update - Recovery,2024-12-17 00:28:00,1.4341932089252794
51910049,Recovery,Entry - Recovery,2024-12-17 01:25:00,1.339448147360115
51910049,Recovery,Assessment - Recovery,2024-12-17 02:03:00,16.177258807530038
51910049,Desktop Management,Review - Desktop Management,2024-12-17 05:35:00,4.889477740754984
51910049,Desktop Management,Analysis - Desktop Management,2024-12-17 06:31:00,4.169555759654726
51910049,Desktop Management,Documentation - Desktop Management,2024-12-17 07:25:00,2.7873463678898758
51910049,Desktop Management,Processing - Desktop Management,2024-12-17 07:49:00,2.9013429223173604
52105878,Recovery,Assessment - Recovery,2024-12-13 23:00:00,7.85667408969312
52105878,Recovery,Entry - Recovery,2024-12-13 23:59:00,1.8635150258873603
52105878,Recovery,Approval - Recovery,2024-12-14 02:10:00,0.8287522306612641
52105878,Recovery,Entry - Recovery,2024-12-14 02:18:00,0.8869466989282824
52105878,Recovery,Approval - Recovery,2024-12-14 03:18:00,6.077239841693192
52105878,Recovery,Approval - Recovery,2024-12-14 04:13:00,5.247389411194934
52105878,Recovery,Approval - Recovery,2024-12-14 07:45:00,7.733433018244213
52105878,Recovery,Entry - Recovery,2024-12-14 08:35:00,13.961437629948003
52105878,Liability,Assessment - Liability,2024-12-14 11:38:00,5.987098451314484
52105878,Liability,Documentation - Liability,2024-12-14 12:06:00,0.9471344764783592
52105878,Liability,Documentation - Liability,2024-12-14 13:01:00,1.4948844752435997
52105878,Recovery,Approval - Recovery,2024-12-14 16:25:00,9.331935715261263
52105878,Recovery,Update - Recovery,2024-12-14 17:57:00,1.274221670277211
52105878,Desktop Management,Processing - Desktop Management,2024-12-14 22:36:00,0.4764327309823805
52105878,Desktop Management,Documentation - Desktop Management,2024-12-14 22:56:00,6.174832639664823
52105878,Communication,Update - Communication,2024-12-15 04:26:00,2.6752255287813047
52105878,Communication,Review - Communication,2024-12-15 04:35:00,12.731147132512623
52105878,Communication,Update - Communication,2024-12-15 04:40:00,5.35275582368631
52105878,Liability,Update - Liability,2024-12-15 08:09:00,0.5738560032525738
52105878,Liability,Analysis - Liability,2024-12-15 08:57:00,14.86878517772499
52105878,Liability,Documentation - Liability,2024-12-15 09:20:00,1.5957867357159796
52105878,Liability,Assessment - Liability,2024-12-15 09:43:00,2.1565041925860142
52138391,Settlement,Entry - Settlement,2024-12-07 10:29:00,0.8388392855995
52138391,Settlement,Assessment - Settlement,2024-12-07 10:48:00,3.249535578014096
52138391,Settlement,Assessment - Settlement,2024-12-07 11:32:00,0.9476297620213785
52138391,Settlement,Entry - Settlement,2024-12-07 11:58:00,3.2073406718384665
52138391,Schedule Services,Update - Schedule Services,2024-12-07 16:09:00,1.3487397299344612
52138391,Communication,Analysis - Communication,2024-12-07 19:32:00,6.811025773647263
52138391,Communication,Assessment - Communication,2024-12-07 20:18:00,0.23977688238446662
52138391,Communication,Update - Communication,2024-12-07 20:55:00,4.145555277574093
52138391,Desktop Management,Processing - Desktop Management,2024-12-07 23:22:00,1.0285661596549178
52138391,Claim related teams chats,Approval - Claim related teams chats,2024-12-08 03:38:00,0.10496178346348045
52138391,Claim related teams chats,Assessment - Claim related teams chats,2024-12-08 04:20:00,10.270432566188035
52138391,Claim related teams chats,Review - Claim related teams chats,2024-12-08 09:15:00,5.666515173162845
52138391,Claim related teams chats,Check - Claim related teams chats,2024-12-08 10:00:00,0.6209328142203748
52138391,Claim related teams chats,Review - Claim related teams chats,2024-12-08 10:31:00,5.554297611140067
52138391,Claim related teams chats,Check - Claim related teams chats,2024-12-08 11:25:00,4.82920707973984
52138391,Claim Admin,Review - Claim Admin,2024-12-08 14:54:00,3.3061589254974315
52164411,Settlement,Processing - Settlement,2024-12-12 01:36:00,6.499303566093288
52164411,Settlement,Assessment - Settlement,2024-12-12 02:15:00,7.525475313895615
52164411,Settlement,Processing - Settlement,2024-12-12 03:07:00,0.911514093939844
52164411,Settlement,Entry - Settlement,2024-12-12 03:56:00,3.0363656347390475
52164411,Liability,Update - Liability,2024-12-12 07:21:00,1.0731644283429074
52164411,Liability,Update - Liability,2024-12-12 08:04:00,5.5254311312678155
52164411,Liability,Update - Liability,2024-12-12 08:19:00,0.9595578802874416
52164411,Liability,Update - Liability,2024-12-12 08:34:00,11.82556791980286
52164411,Communication,Update - Communication,2024-12-12 12:04:00,1.410946595655781
52164411,Communication,Analysis - Communication,2024-12-12 12:20:00,1.8223364240879292
52164411,Claim Admin,Documentation - Claim Admin,2024-12-12 15:04:00,9.615902300981423
52164411,Claim Admin,Assessment - Claim Admin,2024-12-12 15:40:00,3.166761996356296
52164411,Claim Admin,Analysis - Claim Admin,2024-12-12 16:34:00,0.2214426934215208
52164411,Claim Admin,Assessment - Claim Admin,2024-12-12 17:31:00,3.511889403021618
52164411,Communication,Assessment - Communication,2024-12-12 22:17:00,0.5416612559642916
52164411,Communication,Processing - Communication,2024-12-12 22:32:00,21.214772546617944
52164411,Communication,Analysis - Communication,2024-12-12 22:58:00,4.535013841914093
52164411,Liability,Assessment - Liability,2024-12-13 02:45:00,1.5821519220099898
52164411,Liability,Analysis - Liability,2024-12-13 03:18:00,4.247328606064706
52164411,Liability,Update - Liability,2024-12-13 03:56:00,0.4999103575442345
52164411,Liability,Analysis - Liability,2024-12-13 08:37:00,8.144472907046117
52164411,Liability,Assessment - Liability,2024-12-13 08:59:00,13.073254055592313
52164411,Liability,Update - Liability,2024-12-13 09:14:00,10.475032483482636
52164411,Liability,Documentation - Liability,2024-12-13 13:15:00,2.1909101496481402
52164411,Desktop Management,Analysis - Desktop Management,2024-12-13 18:11:00,2.0709059554962828
52164411,Desktop Management,Review - Desktop Management,2024-12-13 18:48:00,0.2785898529494366
52164411,Settlement,Processing - Settlement,2024-12-13 23:22:00,5.369155874362053
52164411,Settlement,Processing - Settlement,2024-12-14 00:15:00,3.927565645865364
52164411,Settlement,Assessment - Settlement,2024-12-14 00:57:00,3.1748822396390604
52164411,Settlement,Assessment - Settlement,2024-12-14 03:57:00,12.0098167462849
52164411,Settlement,Processing - Settlement,2024-12-14 04:24:00,1.018886485847075
52164411,Settlement,Assessment - Settlement,2024-12-14 05:01:00,0.1485664415352829
52164411,Settlement,Processing - Settlement,2024-12-14 07:45:00,0.48071571997814677
52164411,Settlement,Assessment - Settlement,2024-12-14 08:01:00,1.3639654193718127
52190618,Liability,Analysis - Liability,2024-12-11 10:59:00,2.9048324499864306
52190618,Liability,Documentation - Liability,2024-12-11 11:13:00,0.5790410742147651
52190618,Desktop Management,Processing - Desktop Management,2024-12-11 15:38:00,16.50000147635853
52190618,Desktop Management,Analysis - Desktop Management,2024-12-11 15:56:00,2.930817625643614
52190618,Liability,Assessment - Liability,2024-12-11 17:59:00,5.573936623412965
52190618,Liability,Analysis - Liability,2024-12-11 18:50:00,3.889073210202309
52190618,Liability,Assessment - Liability,2024-12-11 19:11:00,0.38112227868960014
52190618,Liability,Documentation - Liability,2024-12-11 19:57:00,15.361153454819256
52190618,Desktop Management,Processing - Desktop Management,2024-12-11 23:28:00,7.964016791833073
52190618,Desktop Management,Analysis - Desktop Management,2024-12-12 04:14:00,0.9072909582744476
52190618,Total Loss,Documentation - Total Loss,2024-12-12 09:16:00,20.090322343299388
52190618,Total Loss,Entry - Total Loss,2024-12-12 09:34:00,6.776131531746842
52190618,Total Loss,Processing - Total Loss,2024-12-12 09:57:00,3.296341836612826
52190618,Recovery,Entry - Recovery,2024-12-12 12:31:00,4.825638451742555
52190618,Recovery,Approval - Recovery,2024-12-12 12:50:00,0.6643693630316527
52190618,Recovery,Update - Recovery,2024-12-12 12:57:00,4.209581198622504
52190618,Recovery,Update - Recovery,2024-12-12 13:45:00,0.48257549180906756
52195226,Coverage,Processing - Coverage,2024-12-02 20:41:00,1.6133859130711894
52195226,Coverage,Check - Coverage,2024-12-02 20:51:00,6.036449035572362
52195226,Coverage,Analysis - Coverage,2024-12-02 21:00:00,4.289604160774717
52195226,Schedule Services,Update - Schedule Services,2024-12-03 01:51:00,8.05415081360898
52195226,Coverage,Documentation - Coverage,2024-12-03 07:15:00,6.74060249869231
52195226,Claim related teams chats,Assessment - Claim related teams chats,2024-12-03 12:19:00,4.809426506615993
52195226,Claim related teams chats,Update - Claim related teams chats,2024-12-03 12:51:00,3.4488886813008124
52195226,Claim related teams chats,Check - Claim related teams chats,2024-12-03 13:43:00,0.8146319423761691
52195226,Communication,Documentation - Communication,2024-12-03 16:17:00,1.6145404636634515
52195226,Communication,Processing - Communication,2024-12-03 16:46:00,2.8158787331419077
52195226,Communication,Assessment - Communication,2024-12-03 17:18:00,4.672702409857453
52195226,Settlement,Assessment - Settlement,2024-12-03 20:21:00,3.704728573631553
52195226,Settlement,Assessment - Settlement,2024-12-03 21:00:00,1.7996828341644224
52195226,Settlement,Entry - Settlement,2024-12-03 21:20:00,0.13242671116690152
52195226,Recovery,Approval - Recovery,2024-12-04 00:33:00,3.5282688510986775
52195226,Schedule Services,Check - Schedule Services,2024-12-04 04:19:00,1.7817431412409148
52195226,Schedule Services,Check - Schedule Services,2024-12-04 04:47:00,6.7327421689986195
52195226,Recovery,Update - Recovery,2024-12-04 06:55:00,0.22118819004625181
52195226,Recovery,Assessment - Recovery,2024-12-04 07:06:00,4.495309661438341
52195226,Claim related teams chats,Check - Claim related teams chats,2024-12-04 12:05:00,14.291441185867114
52195226,Claim related teams chats,Review - Claim related teams chats,2024-12-04 12:19:00,1.0582805450842119
52195226,Claim related teams chats,Check - Claim related teams chats,2024-12-04 17:37:00,3.289976861234839
52195226,Claim related teams chats,Review - Claim related teams chats,2024-12-04 18:31:00,0.579372650094033
52218983,Total Loss,Entry - Total Loss,2024-12-14 01:31:00,10.289064076013396
52218983,Total Loss,Entry - Total Loss,2024-12-14 01:44:00,5.677881649400935
52218983,Total Loss,Documentation - Total Loss,2024-12-14 01:55:00,2.352839214505543
52218983,Liability,Assessment - Liability,2024-12-14 05:28:00,15.987393503185926
52218983,Liability,Update - Liability,2024-12-14 05:59:00,11.29902595797165
52218983,Total Loss,Documentation - Total Loss,2024-12-14 09:13:00,2.9454077887413956
52218983,Desktop Management,Review - Desktop Management,2024-12-14 12:19:00,4.358704326791786
52218983,Desktop Management,Analysis - Desktop Management,2024-12-14 12:44:00,17.235528790025107
52218983,Liability,Analysis - Liability,2024-12-14 15:31:00,20.345048066906074
52218983,Liability,Documentation - Liability,2024-12-14 16:03:00,3.0875786774519103
52218983,Liability,Documentation - Liability,2024-12-14 16:52:00,9.498038720823846
52218983,Claim Admin,Analysis - Claim Admin,2024-12-14 18:49:00,1.8975392423738797
52218983,Claim Admin,Analysis - Claim Admin,2024-12-14 19:49:00,2.424585919293725
52218983,Claim Admin,Documentation - Claim Admin,2024-12-14 20:09:00,1.0005513154763588
52218983,Claim Admin,Verification - Claim Admin,2024-12-14 20:50:00,1.2734535239545424
52218983,Claim Admin,Documentation - Claim Admin,2024-12-14 23:04:00,5.448277594262879
52218983,Claim Admin,Review - Claim Admin,2024-12-14 23:20:00,3.674731501279262
52218983,Claim Admin,Assessment - Claim Admin,2024-12-15 01:50:00,1.4141789721677898
52218983,Claim Admin,Check - Claim Admin,2024-12-15 02:37:00,2.678433903348344
52218983,Claim Admin,Documentation - Claim Admin,2024-12-15 02:51:00,2.435506903141994
52218983,Claim Admin,Verification - Claim Admin,2024-12-15 03:29:00,21.95452535993624
52225855,Desktop Management,Processing - Desktop Management,2024-12-14 21:47:00,2.755560260434857
52225855,Desktop Management,Analysis - Desktop Management,2024-12-14 22:28:00,9.116245620933237
52225855,Desktop Management,Analysis - Desktop Management,2024-12-14 22:35:00,3.7014861727257773
52225855,Desktop Management,Review - Desktop Management,2024-12-14 22:52:00,6.666453353561494
52225855,Claim Admin,Entry - Claim Admin,2024-12-15 00:45:00,0.19595181397266695
52225855,Claim Admin,Entry - Claim Admin,2024-12-15 01:39:00,3.2227035017600647
52225855,Communication,Review - Communication,2024-12-15 04:21:00,11.679246634578442
52225855,Communication,Documentation - Communication,2024-12-15 04:26:00,1.3700368147070285
52225855,Settlement,Entry - Settlement,2024-12-15 07:57:00,0.26014851635542635
52225855,Settlement,Entry - Settlement,2024-12-15 08:17:00,2.940585529767547
52225855,Settlement,Entry - Settlement,2024-12-15 09:08:00,6.194278716800724
52225855,Coverage,Approval - Coverage,2024-12-15 12:50:00,3.1299278869876312
52225855,Coverage,Review - Coverage,2024-12-15 13:21:00,3.1807299003294616
52225855,Schedule Services,Update - Schedule Services,2024-12-15 18:16:00,5.64036007419773
52225855,Coverage,Approval - Coverage,2024-12-15 20:07:00,1.5677550268671094
52225855,Total Loss,Documentation - Total Loss,2024-12-15 22:01:00,7.069411214940429
52225855,Settlement,Entry - Settlement,2024-12-16 03:02:00,0.9309431608191819
52225855,Settlement,Entry - Settlement,2024-12-16 03:52:00,2.618841305567741
52225855,Coverage,Review - Coverage,2024-12-16 06:30:00,5.435685965114658
52225855,Coverage,Approval - Coverage,2024-12-16 06:58:00,8.912042488448813
52225855,Settlement,Assessment - Settlement,2024-12-16 09:14:00,7.93982635611292
52225855,Coverage,Check - Coverage,2024-12-16 13:11:00,6.495019332888693
52225855,Coverage,Check - Coverage,2024-12-16 13:58:00,2.324380988493299
52225855,Coverage,Documentation - Coverage,2024-12-16 14:21:00,0.7522767356427654
52225855,Settlement,Assessment - Settlement,2024-12-16 17:37:00,1.322054391590233
52225855,Settlement,Processing - Settlement,2024-12-16 18:35:00,10.106251272348434
52225855,Settlement,Assessment - Settlement,2024-12-16 18:48:00,9.836153057053707
52225855,Settlement,Entry - Settlement,2024-12-16 19:25:00,15.237234801746155
52225855,Coverage,Documentation - Coverage,2024-12-16 21:39:00,0.4951546295876914
52237301,Settlement,Entry - Settlement,2024-12-13 02:11:00,4.3510004762272745
52237301,Settlement,Entry - Settlement,2024-12-13 02:29:00,6.414844936063633
52237301,Settlement,Assessment - Settlement,2024-12-13 02:35:00,6.934030899856499
52237301,Settlement,Processing - Settlement,2024-12-13 03:06:00,11.868175336599055
52237301,Claim related teams chats,Check - Claim related teams chats,2024-12-13 05:54:00,0.12205662302348473
52237301,Claim related teams chats,Review - Claim related teams chats,2024-12-13 06:24:00,0.10165106887022035
52237301,Claim related teams chats,Review - Claim related teams chats,2024-12-13 07:13:00,3.2957904929301534
52237301,Recovery,Update - Recovery,2024-12-13 11:05:00,0.24865666639849912
52237301,Recovery,Update - Recovery,2024-12-13 11:43:00,18.451771282973144
52237301,Recovery,Update - Recovery,2024-12-13 12:29:00,1.3555626510845509
52237301,Claim related teams chats,Update - Claim related teams chats,2024-12-13 17:27:00,3.299593727792789
52237301,Claim related teams chats,Assessment - Claim related teams chats,2024-12-13 18:56:00,0.415431906747337
52237301,Claim related teams chats,Update - Claim related teams chats,2024-12-13 19:04:00,3.791229203409874
52237301,Recovery,Approval - Recovery,2024-12-13 23:06:00,2.489825187777554
52237301,Recovery,Entry - Recovery,2024-12-13 23:29:00,0.3284400557329288
52237301,Recovery,Update - Recovery,2024-12-14 00:25:00,2.1407756150025197
52237301,Communication,Processing - Communication,2024-12-14 04:33:00,2.5832661432587782
52237301,Communication,Check - Communication,2024-12-14 04:51:00,23.086749856130798
52237301,Settlement,Assessment - Settlement,2024-12-14 07:40:00,1.2652489821868973
52237301,Settlement,Assessment - Settlement,2024-12-14 08:25:00,4.034868077362768
52237301,Communication,Assessment - Communication,2024-12-14 10:19:00,21.936891909953154
52237301,Claim related teams chats,Review - Claim related teams chats,2024-12-14 16:00:00,7.951547747054976
52237301,Claim related teams chats,Update - Claim related teams chats,2024-12-14 16:36:00,25.178868024736623
52237301,Recovery,Approval - Recovery,2024-12-14 20:33:00,17.356927171088905
52237301,Communication,Documentation - Communication,2024-12-14 23:17:00,3.4622105097827824
52237301,Claim Admin,Analysis - Claim Admin,2024-12-15 02:41:00,6.059823453716955
52237301,Desktop Management,Review - Desktop Management,2024-12-15 07:29:00,0.6851591784326979
52237301,Coverage,Analysis - Coverage,2024-12-15 11:20:00,3.0093603785224405
52237301,Coverage,Check - Coverage,2024-12-15 11:45:00,8.377894677892108
52240032,Recovery,Approval - Recovery,2024-12-07 18:10:00,7.6337727380174085
52240032,Claim related teams chats,Approval - Claim related teams chats,2024-12-07 22:30:00,4.789763245864377
52240032,Claim related teams chats,Approval - Claim related teams chats,2024-12-07 23:21:00,17.785895117032975
52240032,Desktop Management,Documentation - Desktop Management,2024-12-08 03:51:00,2.4388758468120915
52240032,Recovery,Approval - Recovery,2024-12-08 07:33:00,5.820045730248467
52240032,Claim related teams chats,Check - Claim related teams chats,2024-12-08 09:19:00,0.42821951215972265
52240032,Claim related teams chats,Approval - Claim related teams chats,2024-12-08 10:02:00,2.6229533975901123
52240032,Claim related teams chats,Check - Claim related teams chats,2024-12-08 10:09:00,16.695920786641004
52240032,Claim related teams chats,Update - Claim related teams chats,2024-12-08 10:52:00,3.971578748765201
52240032,Liability,Analysis - Liability,2024-12-08 14:20:00,1.7975407249992246
52240032,Liability,Update - Liability,2024-12-08 14:30:00,0.7407066578543061
52240032,Schedule Services,Update - Schedule Services,2024-12-08 19:57:00,6.179018237562055
52240032,Schedule Services,Check - Schedule Services,2024-12-08 20:08:00,5.276160301193583
52240032,Schedule Services,Check - Schedule Services,2024-12-08 20:47:00,2.441535055413361
52240032,Schedule Services,Check - Schedule Services,2024-12-08 21:27:00,15.173693979444273
52240032,Schedule Services,Update - Schedule Services,2024-12-08 23:19:00,0.21226502847869677
52240032,Schedule Services,Update - Schedule Services,2024-12-09 00:06:00,1.9100446622064668
52240032,Claim Admin,Verification - Claim Admin,2024-12-09 03:50:00,12.795936934896046
52240032,Claim Admin,Documentation - Claim Admin,2024-12-09 04:46:00,2.035195362335322
52240032,Claim Admin,Assessment - Claim Admin,2024-12-09 05:00:00,1.5534518566117548
52240032,Settlement,Entry - Settlement,2024-12-09 07:22:00,3.9202136971658237
52240032,Liability,Assessment - Liability,2024-12-09 10:06:00,8.780727484869857
52240032,Liability,Analysis - Liability,2024-12-09 10:57:00,0.6443152166438283
52240032,Liability,Update - Liability,2024-12-09 11:57:00,14.425337021425268
52240032,Schedule Services,Check - Schedule Services,2024-12-09 17:31:00,8.02550440506059
52240032,Settlement,Assessment - Settlement,2024-12-09 22:10:00,1.099884020783785
52240032,Settlement,Assessment - Settlement,2024-12-09 22:30:00,6.324112211387216
52240032,Settlement,Entry - Settlement,2024-12-09 22:52:00,2.530329478827
52240032,Schedule Services,Check - Schedule Services,2024-12-10 02:51:00,2.6732870959337416
52240032,Schedule Services,Update - Schedule Services,2024-12-10 03:07:00,7.745978256567996
52243026,Total Loss,Update - Total Loss,2024-12-11 06:44:00,8.48183516241112
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-11 11:49:00,5.774442370741318
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-11 12:29:00,11.094501155903863
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-11 13:05:00,3.083152820650932
52243026,Total Loss,Documentation - Total Loss,2024-12-11 15:38:00,11.316383754748896
52243026,Total Loss,Entry - Total Loss,2024-12-11 15:55:00,10.141156220461752
52243026,Total Loss,Update - Total Loss,2024-12-11 16:42:00,2.9849102192872445
52243026,Total Loss,Processing - Total Loss,2024-12-11 17:34:00,2.499407801166453
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-11 20:25:00,13.601304208194358
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-11 20:48:00,6.379221408767168
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-12 00:32:00,13.27251284219841
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-12 01:17:00,8.072125328825939
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-12 01:39:00,4.799043613935045
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-12 02:37:00,0.715658441800515
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-12 05:20:00,1.8228897043573165
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-12 06:17:00,17.44348655295476
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-12 07:17:00,2.024064934510385
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-12 11:46:00,0.5894693571336616
52243026,Claim related teams chats,Review - Claim related teams chats,2024-12-12 11:58:00,6.247365211744787
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-12 12:15:00,6.721374824267402
52243026,Claim related teams chats,Assessment - Claim related teams chats,2024-12-12 12:28:00,1.7805655475854136
52243026,Claim related teams chats,Approval - Claim related teams chats,2024-12-12 15:12:00,1.8667735910128984
52243026,Claim related teams chats,Assessment - Claim related teams chats,2024-12-12 15:36:00,3.2639587208183003
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-12 16:11:00,0.2101491721960429
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-12 16:31:00,7.8871458662687415
52243026,Communication,Assessment - Communication,2024-12-12 18:30:00,2.006952119352646
52243026,Communication,Update - Communication,2024-12-12 18:45:00,9.712636916107874
52243026,Claim related teams chats,Update - Claim related teams chats,2024-12-12 22:59:00,8.213386376540756
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-12 23:08:00,5.514709068933039
52243026,Claim related teams chats,Assessment - Claim related teams chats,2024-12-12 23:22:00,2.0642861160780646
52243026,Claim related teams chats,Check - Claim related teams chats,2024-12-13 00:21:00,3.73162319635219
52243026,Coverage,Processing - Coverage,2024-12-13 04:10:00,3.042397842903816
52243026,Coverage,Approval - Coverage,2024-12-13 04:25:00,2.1691138280294107
52243026,Coverage,Documentation - Coverage,2024-12-13 04:48:00,9.523859002552904
52243026,Coverage,Approval - Coverage,2024-12-13 05:32:00,3.4034684383282547
52243026,Claim related teams chats,Assessment - Claim related teams chats,2024-12-13 06:57:00,9.040523713337677
52243026,Desktop Management,Processing - Desktop Management,2024-12-13 11:39:00,0.6558784784609898
52243026,Total Loss,Assessment - Total Loss,2024-12-13 15:57:00,0.8600760746169477
52243026,Total Loss,Analysis - Total Loss,2024-12-13 16:29:00,19.031426265830984
52243026,Total Loss,Assessment - Total Loss,2024-12-13 16:56:00,4.530850517603297
52248352,Communication,Assessment - Communication,2024-12-15 14:24:00,7.097439615883857
52248352,Desktop Management,Processing - Desktop Management,2024-12-15 18:10:00,15.795189199916727
52248352,Desktop Management,Documentation - Desktop Management,2024-12-15 18:57:00,0.2182758285243508
52248352,Total Loss,Analysis - Total Loss,2024-12-15 23:08:00,3.960028866680448
52248352,Total Loss,Documentation - Total Loss,2024-12-15 23:17:00,1.329491850689711
52248352,Claim related teams chats,Review - Claim related teams chats,2024-12-16 04:10:00,4.180828038490363
52248352,Schedule Services,Update - Schedule Services,2024-12-16 06:31:00,3.2409851872412236
52248352,Schedule Services,Documentation - Schedule Services,2024-12-16 06:55:00,4.387380872090558
52248352,Schedule Services,Update - Schedule Services,2024-12-16 07:07:00,4.1032412770008415
52261606,Claim Admin,Update - Claim Admin,2024-12-15 03:55:00,0.23053725868436595
52261606,Claim Admin,Review - Claim Admin,2024-12-15 04:09:00,4.7257594625197274
52261606,Schedule Services,Update - Schedule Services,2024-12-15 05:48:00,5.486788604024058
52261606,Schedule Services,Documentation - Schedule Services,2024-12-15 06:23:00,5.924490590486503
52261606,Liability,Assessment - Liability,2024-12-15 10:47:00,0.7413694948500309
52261606,Liability,Documentation - Liability,2024-12-15 11:38:00,14.046012527945164
52261606,Liability,Analysis - Liability,2024-12-15 12:11:00,1.0994750205818287
52261606,Liability,Analysis - Liability,2024-12-15 12:34:00,4.974281012770188
52261606,Claim Admin,Documentation - Claim Admin,2024-12-15 14:03:00,1.3594906445104131
52261606,Claim Admin,Entry - Claim Admin,2024-12-15 14:08:00,1.9351880931945868
52261606,Settlement,Assessment - Settlement,2024-12-15 17:54:00,4.053342975723864
52261606,Settlement,Entry - Settlement,2024-12-15 18:31:00,2.799499559696459
52261606,Settlement,Processing - Settlement,2024-12-15 19:21:00,0.973109979039669
52261606,Claim Admin,Documentation - Claim Admin,2024-12-16 00:51:00,1.037292053855441
52261606,Claim Admin,Check - Claim Admin,2024-12-16 01:43:00,2.807668195564177
52261606,Claim Admin,Assessment - Claim Admin,2024-12-16 02:13:00,7.179295169368647
52261606,Claim Admin,Entry - Claim Admin,2024-12-16 02:32:00,11.512179631090616
52261606,Total Loss,Processing - Total Loss,2024-12-16 07:18:00,0.539391466498047
52331942,Liability,Analysis - Liability,2024-12-15 21:28:00,0.3346825127779961
52331942,Liability,Documentation - Liability,2024-12-15 21:42:00,0.13639427360287945
52331942,Schedule Services,Update - Schedule Services,2024-12-16 01:37:00,22.242632741035976
52331942,Schedule Services,Check - Schedule Services,2024-12-16 02:11:00,5.476940847354825
52331942,Liability,Analysis - Liability,2024-12-16 06:05:00,2.3738503046424584
52331942,Liability,Update - Liability,2024-12-16 07:04:00,3.278470834080218
52331942,Liability,Analysis - Liability,2024-12-16 07:33:00,1.6499800713904857
52331942,Liability,Analysis - Liability,2024-12-16 12:01:00,2.21463682629456
52331942,Liability,Documentation - Liability,2024-12-16 12:52:00,5.335478754578117
52331942,Recovery,Update - Recovery,2024-12-16 16:34:00,10.819870399184344
52331942,Recovery,Approval - Recovery,2024-12-16 17:27:00,1.117501393627865
52331942,Recovery,Entry - Recovery,2024-12-16 17:57:00,9.274217143607636
52331942,Recovery,Update - Recovery,2024-12-16 18:33:00,0.748019175178809
52331942,Recovery,Update - Recovery,2024-12-16 19:56:00,1.310308274959844
52331942,Recovery,Assessment - Recovery,2024-12-16 20:20:00,0.28941953324509095
52331942,Recovery,Approval - Recovery,2024-12-16 20:57:00,0.8588368064850076
52331942,Liability,Analysis - Liability,2024-12-17 01:06:00,12.562868561538174
52331942,Liability,Assessment - Liability,2024-12-17 01:44:00,3.1757366053418927
52331942,Liability,Documentation - Liability,2024-12-17 01:58:00,0.50423857599191
52331942,Coverage,Check - Coverage,2024-12-17 06:38:00,16.160349940893333
52331942,Coverage,Review - Coverage,2024-12-17 07:13:00,10.65950581581732
52331942,Total Loss,Analysis - Total Loss,2024-12-17 12:23:00,7.126010370566849
52331942,Total Loss,Assessment - Total Loss,2024-12-17 12:44:00,13.6507213567551
52331942,Total Loss,Analysis - Total Loss,2024-12-17 13:00:00,1.3431364860692478
52331942,Total Loss,Entry - Total Loss,2024-12-17 13:11:00,9.150715884443622
52331942,Recovery,Entry - Recovery,2024-12-17 18:39:00,5.95577291524554
52331942,Recovery,Approval - Recovery,2024-12-17 19:04:00,10.291853074128259
52331942,Recovery,Update - Recovery,2024-12-17 19:16:00,8.070568790333347
52331942,Recovery,Entry - Recovery,2024-12-17 20:05:00,2.227025957557721
52331942,Liability,Analysis - Liability,2024-12-18 00:13:00,7.544926372633346
