CLAIM_NBR,CLAIM_SID,CLAIM_RPTD_DT,CLAIM_OPEN_DT,CLAIM_CLSD_DT,CLAIM_REOPND_DT,CLAIM_STTS_DESC,CLAIM_CLSD_OUTCM_CD,CLAIM_CLSD_OUTCM_TYPE_CD,CLAIM_CLSD_OUTCM_TYPE_DESC,CLAIM_REOPND_RSN_DESC,CLAIM_STRGY_DESC,CLAIM_SEG_DESC,CLAIM_TIER_DESC,CLAIM_RPT_TYPE_DESC,CLAIM_OWNR_CNTCT_ID,CLAIM_OWNR_SYS_USER_ID,CLAIM_OWNR_EMPLY_NBR,RPT_TAKR_CNTCT_ID,RPT_TAKR_SYS_USER_ID,RPT_TAKR_EMPLY_NBR,ASSGD_BY_CNTCT_ID,ASSGD_BY_SYS_USER_ID,ASSGD_BY_EMPLY_NBR,LOSS_DT,LOSS_TYPE_DESC,LOSS_CITY_NME,LOSS_ST_CD,LOSS_ST_DESC,LOSS_ZIP_CD,LOSS_CNTY_NME,CAT_IND,CAT_CD,FAULT_RATE,FAULT_RTG_DESC,LOSS_CAUS_CTGRY_DESC,LOSS_CAUS_TYP_DESC,LOSS_CTGRY_TYP_DESC,XTRNAL_RCSTN_SRCE_TYP,XTRNAL_RCSTN_SRCE_DESC,LOSS_CAUS_CTGRY_CD,POLICY_NBR,POLICY_ST_CD,POLICY_ST_DESC,RPTD_BY_TYPE_DESC,FLAGD_DESC,FLAGD_CD,FLAGD_DT,POLICY_EFCTV_DT,POLICY_XPRTN_DT,POLICY_FIRST_YR,POLICY_STTS_CD,POLICY_STTS_DESC,NEW_POLICY_IND,POLICY_TOTAL_VEHICLES,POLICY_TOTAL_PROPERTIES,LSVL_IND,RPTG_ENTY_CD,RPTG_ENTY_DESC,BRAND_CD,BRAND_DESC,AGNT_DIV,AGNT_ZONE,AGNT_STAT,AGNT_ID,PRDCT_LINE_CD,PRDCT_LINE_DESC,POLICY_SRCE_CD,POLICY_SRCE_DESC,NAIC_RPTG_POLICY_NBR,POLICY_SYMBL_CD,POLICY_CO_CD,POLICY_MRKT_CD,INVOL_MRKT_IND,REFRL_SRCE_CD,REFRL_SRCE_DESC,CNTRL_ACCESS_IND,EMPLY_CLAIM_IND,DM_BEGN_DT,DM_END_DT,DM_CRRNT_ROW_IND,DM_ROW_PRCS_DT,DM_ROW_PRCS_UPDT_DT,CNVRTD_CLAIM_IND,DM_INSRT_AUDIT_ID,DM_UPDT_AUDIT_ID,CLAIM_STTS_CD,CLAIM_CLSD_OUTM_CD,CLAIM_REOPND_RSN_CD,CLAIM_STRGY_CD,CLAIM_SEG_CD,CLAIM_TIER_CD,CLAIM_RPT_TYPE_CD,LOSS_TYPE_CD,FAULT_RTG_CD,EXPSR_ID,INCDT_ID,LM_VISION_SUFX_NBR,EXPSR_NBR,VISION_ID_NBR,EXPSR_OPEN_DTM,EXPSR_CLSD_DTM,EXPSR_REOPND_DT,SUBRO_IND,MCCA_IND,UCIF_IND,IME_PFRMD_IND,SIU_IND,CVRC_TYPE_DESC,CVRC_SBTYP_DESC,LDB_DTL_CD,LDB_DTL_DESC,EXPSR_ASGMT_STTS_DESC,CLMNT_TYPE_DESC,EXPSR_STTS_DESC,EXPSR_STRGY_DESC,CHANNEL_EXPSR_SEG_CD,EXPSR_TYPE_CD,EXPSR_TIER_DESC,EXPSR_CLSD_OUTCM_TYPE_DESC,EXPSR_REOPND_RSN_DESC,LOSS_PARTY_TYPE_DESC,LOST_PROP_TYPE_DESC,CVRC_TYPE_CD,CVRC_SBTYP_CD,EXPSR_ASGNT_STTS_CD,CLMNT_TYPE_CD,EXPSR_STTS_CD,EXPSR_STRGY_CD,EXPSR_TIER_CD,EXPSR_CLSD_OUTCM_TYPE_CD,LOSS_PARTY_TYPE_CD,EXPSR_OWNR_CNTCT_ID,EXPSR_OWNR_SYS_USER_ID,EXPSR_OWNR_EMPLY_NBR,EXPSR_CLMNT_FIRST_NME,DM_INSRT_AUDIT_ID_EXP,DM_UPDT_AUDIT_ID_EXP,EXPSR_ASSGD_BY_OWNR_CNTCT_ID,EXPSR_ASSGD_BY_OWNR_SYS_USR_ID,EXPSR_ASSGD_BY_OWNR_EMPLY_NBR,EXPSR_INIT_ASSGD_DT,JURIS_ST_CD,JURIS_ST_DESC,CVRC_ISS_TYPE_CD,CVRC_ISS_TYPE_DESC,CVRC_DTRMN_TYPE_CD,CVRC_DTRMN_TYPE_DESC,ORGNG_ISS_IND,INSD_OWN_NONLSTD_VEHCL_IND,VEHCL_LISTED_ON_POLICY_IND,ACDT_LMT_AMT,LBLTY_DTRMN_TYPE_CD,LBLTY_DTRMN_TYPE_DESC,CMPRTY_NGLGNC_IND,EXPSR_ORDER_NBR,FINCL_MGMT_LINE_CD,FINCL_MGMT_LINE_DESC,CRRNT_NCVRA_IND,CVRG_EFCTV_DT,CVRG_XPRTN_DT,CVRG_DEBEL,INIT_EXPSR_SEG_DESC,ASSGD_GRP_NME,SALVAGE_IND,ASSGD_GRP_ID,CVRC_STTS_DESC,ACES_CLAIM_NBR,ACES_CLAIM_ID,LGLTY_TYP_CD,LGLTY_CLAIM_TYP_DESC,MATTER_IND,LTGN_IND
068044494,139849080,12/08/2024,12/09/2024,12/12/2024,,Closed,automatic,incident_only,Settled,,Unknown,Unknown,Medium Severity,Self/Insured,n0322296,n0349212,N0321090,n0395942,user:11228,N0312203,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,Austin,CA,Illinois,78701,,N,,0,Insured not at fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9692687,FL,Florida,Self/Insured,Never flagged,neverflagged,,04/16/2024,04/16/2025,2024,inforce,inforce,N,1,1,N,1754,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5203,5026,AUT,AUT,AUT,Safeco Auto,ABT29685252000,T,T,2,N,30,Safeco Regional,N,N,12/09/2024,12/31/9999,Y,12/10/2024,12/13/2024,N,5552096,5561727,closed,automatic,,apd_tl,apd_tl,digital,digital,AUTO,4,068044494-0001,cc:46197531,1,068044494-0001,068044494-0001,12/09/2024,12/12/2024,,N,N,N,N,N,Liability Property Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : TL,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Incident Only,,Third Party,,LIPD,coll_vd,assigned,insured,closed,standard,1p_pd_high,incident_only,insured,n0339171,n0310348,N0351747,,5504551,5565811,assign_cc_app_user,assign_cc_app_user,,12/09/2024,CA,California,cit_no_issues,No Issues,cit_no_issues,No Issues,N,N,N,25000.0,,Liability Denial,N,n0382211,218,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,05/12/2024,04/16/2025,04/17/2025,APD : TL,,Y,,VERIFIED,,,PD,Auto Insured,N,N
068044494,139849080,12/08/2024,12/09/2024,12/12/2024,,Closed,automatic,incident_only,Settled,,Unknown,Unknown,Medium Severity,Self/Insured,n0322296,n0349212,N0321090,n0395942,user:11228,N0312203,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,Austin,CA,Illinois,78701,,N,,0,Insured not at fault,Another Vehicle Hit Parked Insured,Multi Vehicle Accident,eFNOL,eFNOL,efnol,4,Y9692687,FL,Florida,Self/Insured,Never flagged,neverflagged,,04/16/2024,04/16/2025,2024,inforce,inforce,N,1,1,N,1754,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5203,5026,AUT,AUT,AUT,Safeco Auto,ABT29685252000,T,T,2,N,30,Safeco Regional,N,N,12/09/2024,12/31/9999,Y,12/10/2024,12/13/2024,N,5552096,5561727,closed,automatic,,apd_tl,apd_tl,digital,digital,AUTO,4,068044494-0002,cc:49857890,2,068044494-0002,068044494-0002,12/10/2024,12/12/2024,,N,N,N,N,N,Liability Property Damage,Uninsured Motorist Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,apd_tl,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Insured,,UMPD,umpd_vd,assigned,insured,closed,standard,3p_pd_low,settled,third_party,n0351877,n0343449,N0390507,Unknown,5506460,5597746,assign_cc_app_user,assign_cc_app_user,,12/10/2024,TX,Florida,cit_afforded,Coverage Afforded,cit_afforded,Coverage Afforded,N,N,Y,25000.0,lblty_denial,,N,n0397481,256,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,05/10/2024,04/16/2025,04/17/2025,APD : TL,,N,,VERIFIED,,,LA,Auto Insured,N,N
060942977,139322395,12/06/2024,12/06/2024,12/29/2024,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Medium Severity,Digital,n0359827,n0306626,N0347235,n0392357,user:13262,,assign_cc_app_user,assign_cc_app_user,,12/01/2024,Auto,Fort Worth,TX,California,75201,,N,,4,Insured not at Fault,Insured Parked,Multi Vehicle Accident,efnol,efnol,eFNOL,4,Y9785342,TX,Florida,Self/Insured,Never Flagged,neverflagged,,08/10/2024,08/10/2025,2024,inforce,inforce,N,3,0,N,1734,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5203,5662,AUT,AUT,AUT,Safeco Auto,ABT29240271240,T,T,3,N,29,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,12/30/2024,N,5549345,5545706,closed,automatic,,apd_tl,apd_tl,digital,self,AUTO,4,060942977-0001,cc:41716512,1,060942977-0001,060942977-0001,12/06/2024,12/30/2024,,N,N,N,N,N,Collision,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,apd_tl,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Insured,,UMPD,coll_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,third_party,n0385904,n0365191,N0338745,Janie,5554862,5553031,assign_cc_app_user,assign_cc_app_user,,12/07/2024,IL,California,cit_afforded,No Issues,cit_afforded,Coverage Afforded,N,N,N,25000.0,lblty_denial,,N,n0312793,260,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,08/14/2024,08/10/2025,08/11/2025,APD : TL,Total Loss,N,Y,VERIFIED,,AL980-HA7446-46,PD,Auto Insured,N,N
060942977,139322395,12/06/2024,12/06/2024,12/29/2024,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Medium Severity,Digital,n0359827,n0306626,N0347235,n0392357,user:13262,,assign_cc_app_user,assign_cc_app_user,,12/01/2024,Auto,Fort Worth,TX,California,75201,,N,,4,Insured not at Fault,Insured Parked,Multi Vehicle Accident,efnol,efnol,eFNOL,4,Y9785342,TX,Florida,Self/Insured,Never Flagged,neverflagged,,08/10/2024,08/10/2025,2024,inforce,inforce,N,3,0,N,1734,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5203,5662,AUT,AUT,AUT,Safeco Auto,ABT29240271240,T,T,3,N,29,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,12/30/2024,N,5549345,5545706,closed,automatic,,apd_tl,apd_tl,digital,self,AUTO,4,060942977-0002,cc:44371458,2,060942977-0002,060942977-0002,12/07/2024,12/29/2024,,N,N,N,N,N,Collision - Vehicle Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_tl,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Insured,,UMPD,lipd_vd,assigned,owneroperator,closed,standard,3p_pd_low,settled,third_party,n0310592,n0363908,N0343598,,5523176,5541079,assign_cc_app_user,assign_cc_app_user,,12/07/2024,FL,California,cit_no_issues,No Issues,cit_afforded,No Issues,N,N,Y,,,,N,n0356233,261,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,08/22/2024,08/10/2025,08/11/2025,APD : Express,,Y,,VERIFIED,,,LA,Auto Liability,N,N
060942977,139322395,12/06/2024,12/06/2024,12/29/2024,,Closed,closed,incident_only,Incident Only,,Unknown,Unknown,Medium Severity,Digital,n0359827,n0306626,N0347235,n0392357,user:13262,,assign_cc_app_user,assign_cc_app_user,,12/01/2024,Auto,Fort Worth,TX,California,75201,,N,,4,Insured not at Fault,Insured Parked,Multi Vehicle Accident,efnol,efnol,eFNOL,4,Y9785342,TX,Florida,Self/Insured,Never Flagged,neverflagged,,08/10/2024,08/10/2025,2024,inforce,inforce,N,3,0,N,1734,Liberty County Mutual Insurance Company,SAF,SAF,6,34,5203,5662,AUT,AUT,AUT,Safeco Auto,ABT29240271240,T,T,3,N,29,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,12/30/2024,N,5549345,5545706,closed,automatic,,apd_tl,apd_tl,digital,self,AUTO,4,060942977-0003,cc:43796108,3,060942977-0003,060942977-0003,12/07/2024,12/29/2024,,N,N,N,N,N,Collision,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,Standard,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Insured,,COLL,coll_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0302506,n0329939,N0329402,,5517197,5527681,assign_cc_app_user,assign_cc_app_user,,12/07/2024,FL,Texas,cit_afforded,Coverage Afforded,cit_no_issues,No Issues,N,N,Y,25000.0,lblty_denial,Liability Denial,N,n0354627,256,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,08/22/2024,08/10/2025,08/11/2025,APD : Express,,N,,VERIFIED,,AL980-HA7446-27,PD,Auto Insured,N,N
062301222,138513365,12/04/2024,12/06/2024,12/26/2024,,Closed,closed,settled,Incident Only,,Unknown,APD - TL,Medium Severity,Self/Insured,n0392200,n0353707,N0338712,n0321020,user:10645,N0327222,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,San Antonio,TX,Texas,79901,,N,,4,Insured not at fault,Another Vehicle Hit Parked Insured,Multi-Vehicle Accident,eFNOL,efnol,eFNOL,4,Y9310401,FL,New York,Self/Insured,Never flagged,neverflagged,,10/14/2024,10/14/2025,2024,inforce,In force,N,3,1,N,1794,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5203,5679,AUT,AUT,AUT,AUT,ABT29383892122,T,T,3,N,24,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,12/27/2024,N,5523969,5514920,closed,automatic,,apd_tl,digital,digital,self,AUTO,4,062301222-0001,cc:42798082,1,062301222-0001,062301222-0001,12/06/2024,12/26/2024,,N,N,N,N,N,Liability Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Settled,,Third Party,,COLL,coll_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0385848,n0341187,N0301620,,5588857,5568788,assign_cc_app_user,assign_cc_app_user,,12/07/2024,IL,Illinois,cit_no_issues,Coverage Afforded,cit_no_issues,Coverage Afforded,N,N,N,,lblty_denial,Liability Denial,N,n0301526,282,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,11/12/2024,10/14/2025,10/15/2025,APD : Express,,N,,VERIFIED,,AL980-HA7446-22,PD,Auto Insured,N,N
062301222,138513365,12/04/2024,12/06/2024,12/26/2024,,Closed,closed,settled,Incident Only,,Unknown,APD - TL,Medium Severity,Self/Insured,n0392200,n0353707,N0338712,n0321020,user:10645,N0327222,assign_cc_app_user,assign_cc_app_user,,12/03/2024,Auto,San Antonio,TX,Texas,79901,,N,,4,Insured not at fault,Another Vehicle Hit Parked Insured,Multi-Vehicle Accident,eFNOL,efnol,eFNOL,4,Y9310401,FL,New York,Self/Insured,Never flagged,neverflagged,,10/14/2024,10/14/2025,2024,inforce,In force,N,3,1,N,1794,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5203,5679,AUT,AUT,AUT,AUT,ABT29383892122,T,T,3,N,24,Safeco Regional,N,N,12/06/2024,12/31/9999,Y,12/07/2024,12/27/2024,N,5523969,5514920,closed,automatic,,apd_tl,digital,digital,self,AUTO,4,062301222-0002,cc:44666702,2,062301222-0002,062301222-0002,12/06/2024,12/27/2024,,N,N,N,N,N,Uninsured Motorist Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_express,VehicleDamage,1st Party Physical Damage,Settled,,Third Party,,UMPD,umpd_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,third_party,n0311913,n0379194,N0381142,,5539924,5566628,assign_cc_app_user,assign_cc_app_user,,12/06/2024,FL,Texas,cit_no_issues,Coverage Afforded,cit_afforded,Coverage Afforded,N,N,N,,lblty_denial,Liability Denial,N,n0399525,284,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,10/21/2024,10/14/2025,10/15/2025,APD : Express,,N,,VERIFIED,,AL980-HA7446-90,LA,Auto Liability,N,N
066865417,135897258,12/09/2024,12/10/2024,12/17/2024,,Closed,closed,settled,Incident Only,,Unknown,Unknown,Digital,Digital,n0383000,n0388098,N0377176,n0316150,user:17381,,assign_cc_app_user,assign_cc_app_user,,12/09/2024,Auto,El Paso,NY,Illinois,78701,,N,,0,Insured not at fault,Insured Parked,Multi-Vehicle Accident,efnol,efnol,efnol,4,Y9638576,CA,Florida,Self/Insured,Never Flagged,neverflagged,,03/23/2024,03/23/2025,2024,inforce,inforce,N,2,2,N,1789,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5208,5703,AUT,Automobile,AUT,Safeco Auto,ABT29762782374,AB,T,3,N,24,Safeco Regional,N,N,12/10/2024,12/31/9999,Y,12/11/2024,12/18/2024,N,5576389,5574794,closed,automatic,,apd_tl,digital,medium,digital,AUTO,self,066865417-0001,cc:42438177,1,066865417-0001,066865417-0001,12/10/2024,12/18/2024,,N,N,N,N,N,Liability Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,Standard,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Third Party,,COLL,lipd_vd,assigned,insured,closed,standard,1p_pd_high,incident_only,insured,n0350797,n0354600,N0389803,Janie,5572368,5507051,assign_cc_app_user,assign_cc_app_user,,12/10/2024,IL,New York,cit_no_issues,Coverage Afforded,cit_no_issues,No Issues,N,N,N,,lblty_denial,Liability Denial,N,n0324507,222,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,04/15/2024,03/23/2025,03/24/2025,APD : Express,,N,,VERIFIED,,,LA,Auto Liability,N,N
066865417,135897258,12/09/2024,12/10/2024,12/17/2024,,Closed,closed,settled,Incident Only,,Unknown,Unknown,Digital,Digital,n0383000,n0388098,N0377176,n0316150,user:17381,,assign_cc_app_user,assign_cc_app_user,,12/09/2024,Auto,El Paso,NY,Illinois,78701,,N,,0,Insured not at fault,Insured Parked,Multi-Vehicle Accident,efnol,efnol,efnol,4,Y9638576,CA,Florida,Self/Insured,Never Flagged,neverflagged,,03/23/2024,03/23/2025,2024,inforce,inforce,N,2,2,N,1789,Liberty County Mutual Insurance Company,SAF,SAF,6,84,5208,5703,AUT,Automobile,AUT,Safeco Auto,ABT29762782374,AB,T,3,N,24,Safeco Regional,N,N,12/10/2024,12/31/9999,Y,12/11/2024,12/18/2024,N,5576389,5574794,closed,automatic,,apd_tl,digital,medium,digital,AUTO,self,066865417-0002,cc:45545923,2,066865417-0002,066865417-0002,12/11/2024,12/18/2024,,N,N,N,N,N,Uninsured Motorist Property Damage,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_tl,VehicleDamage,1st Party Physical Damage,Settled,,Third Party,,COLL,umpd_vd,assigned,owneroperator,closed,standard,3p_pd_low,settled,third_party,n0327964,n0386944,N0343500,Janie,5547290,5538479,assign_cc_app_user,assign_cc_app_user,,12/11/2024,TX,Texas,cit_afforded,Coverage Afforded,cit_no_issues,No Issues,N,N,Y,,,Liability Denial,N,n0350577,232,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,04/09/2024,03/23/2025,03/24/2025,APD : TL,,N,,VERIFIED,,AL980-HA7446-63,PD,Auto Liability,N,N
061609881,136404209,12/18/2024,12/18/2024,01/08/2025,,Closed,automatic,incident_only,Incident Only,,Unknown,Unknown,Medium Severity,Digital,n0360191,n0393961,N0343478,n0304965,user:11433,,assign_cc_app_user,assign_cc_app_user,,12/14/2024,Auto,El Paso,CA,Florida,78701,,N,,4,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,efnol,eFNOL,efnol,12,Y9560814,TX,Illinois,Self/Insured,Never flagged,neverflagged,,05/15/2024,05/15/2025,2024,inforce,In force,N,3,1,N,1736,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5208,5160,AUT,AUT,AUT,Safeco Auto,ABT29801820909,T,T,3,N,25,Safeco Regional,N,N,12/18/2024,12/31/9999,Y,12/19/2024,01/09/2025,N,5501461,5572551,closed,closed,,unknown,apd_tl,medium,self,AUTO,self,061609881-0001,cc:43524102,1,061609881-0001,061609881-0001,12/19/2024,01/09/2025,,N,N,N,N,N,Collision,Liability - (Auto) Property Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : TL,apd_express,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Third Party,,LIPD,coll_vd,assigned,insured,closed,standard,3p_pd_low,incident_only,insured,n0343365,n0346810,N0316805,,5585914,5530740,assign_cc_app_user,assign_cc_app_user,,12/20/2024,TX,California,cit_afforded,Coverage Afforded,cit_afforded,Coverage Afforded,N,N,N,25000.0,,,N,n0356139,221,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,05/15/2024,05/15/2025,05/16/2025,APD : TL,,Y,,VERIFIED,,,LA,Auto Insured,N,N
061609881,136404209,12/18/2024,12/18/2024,01/08/2025,,Closed,automatic,incident_only,Incident Only,,Unknown,Unknown,Medium Severity,Digital,n0360191,n0393961,N0343478,n0304965,user:11433,,assign_cc_app_user,assign_cc_app_user,,12/14/2024,Auto,El Paso,CA,Florida,78701,,N,,4,Insured not at Fault,multiVehicleAccidentAuto,Multi Vehicle Accident,efnol,eFNOL,efnol,12,Y9560814,TX,Illinois,Self/Insured,Never flagged,neverflagged,,05/15/2024,05/15/2025,2024,inforce,In force,N,3,1,N,1736,Liberty County Mutual Insurance Company,SAF,Safeco,34,84,5208,5160,AUT,AUT,AUT,Safeco Auto,ABT29801820909,T,T,3,N,25,Safeco Regional,N,N,12/18/2024,12/31/9999,Y,12/19/2024,01/09/2025,N,5501461,5572551,closed,closed,,unknown,apd_tl,medium,self,AUTO,self,061609881-0002,cc:47471866,2,061609881-0002,061609881-0002,12/19/2024,01/08/2025,,N,N,N,N,N,Collision - Vehicle Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_express,VehicleDamage,3rd Party Physical Damage - Low Complexity,Settled,,Third Party,,COLL,lipd_vd,assigned,owneroperator,closed,standard,1p_pd_high,incident_only,insured,n0351445,n0329269,N0377280,,5538141,5517548,assign_cc_app_user,assign_cc_app_user,,12/19/2024,FL,Illinois,cit_no_issues,No Issues,cit_no_issues,No Issues,N,N,N,25000.0,lblty_denial,Liability Denial,N,n0396458,293,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,05/30/2024,05/15/2025,05/16/2025,APD : TL,,N,,VERIFIED,,,PD,Auto Liability,N,N
068688672,138030396,12/13/2024,12/14/2024,01/12/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Digital,Self/Insured,n0377028,n0385634,N0310202,n0367720,user:14121,,assign_cc_app_user,assign_cc_app_user,,12/11/2024,Auto,Austin,NY,Illinois,78221,,N,,0,Insured not at Fault,Insured Parked,Multi-Vehicle Accident,eFNOL,efnol,eFNOL,12,Y9195984,CA,Florida,Self/Insured,Never flagged,neverflagged,,05/26/2024,05/26/2025,2024,inforce,In force,N,3,1,N,1726,Liberty County Mutual Insurance Company,SAF,Safeco,6,84,5203,5130,AUT,AUT,AUT,Safeco Auto,ABT29675963880,AB,T,1,N,25,Safeco Regional,N,N,12/14/2024,12/31/9999,Y,12/15/2024,01/13/2025,N,5567717,5553143,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,4,068688672-0001,cc:42861635,1,068688672-0001,068688672-0001,12/15/2024,01/13/2025,,N,N,N,N,N,Uninsured Motorist Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Insured,Closed,APD : TL,apd_tl,VehicleDamage,1st Party Physical Damage,Incident Only,,Third Party,,UMPD,umpd_vd,assigned,owneroperator,closed,standard,3p_pd_low,incident_only,insured,n0380576,n0378618,N0305116,,5565972,5598616,assign_cc_app_user,assign_cc_app_user,,12/15/2024,CA,Illinois,cit_no_issues,Coverage Afforded,cit_afforded,Coverage Afforded,N,N,Y,,lblty_denial,,N,n0349969,244,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,06/13/2024,05/26/2025,05/27/2025,APD : Express,,N,,VERIFIED,,AL980-HA7446-99,LA,Auto Insured,N,N
068688672,138030396,12/13/2024,12/14/2024,01/12/2025,,Closed,closed,settled,Settled,,Unknown,APD - TL,Digital,Self/Insured,n0377028,n0385634,N0310202,n0367720,user:14121,,assign_cc_app_user,assign_cc_app_user,,12/11/2024,Auto,Austin,NY,Illinois,78221,,N,,0,Insured not at Fault,Insured Parked,Multi-Vehicle Accident,eFNOL,efnol,eFNOL,12,Y9195984,CA,Florida,Self/Insured,Never flagged,neverflagged,,05/26/2024,05/26/2025,2024,inforce,In force,N,3,1,N,1726,Liberty County Mutual Insurance Company,SAF,Safeco,6,84,5203,5130,AUT,AUT,AUT,Safeco Auto,ABT29675963880,AB,T,1,N,25,Safeco Regional,N,N,12/14/2024,12/31/9999,Y,12/15/2024,01/13/2025,N,5567717,5553143,closed,closed,,apd_tl,apd_tl,medium,self,AUTO,4,068688672-0002,cc:43171246,2,068688672-0002,068688672-0002,12/14/2024,01/13/2025,,N,N,N,N,N,Liability Property Damage,Collision - Vehicle Damage,PD,Property Damage Liability,Assigned,Owner/Operator of other Vehicle,Closed,APD : Express,apd_tl,VehicleDamage,1st Party Physical Damage - High Complexity,Incident Only,,Third Party,,UMPD,coll_vd,assigned,insured,closed,standard,3p_pd_low,settled,insured,n0323425,n0348524,N0373281,,5563407,5533263,assign_cc_app_user,assign_cc_app_user,,12/15/2024,NY,California,cit_no_issues,No Issues,cit_afforded,No Issues,N,N,Y,25000.0,,,N,n0372165,278,PRIVATE PASSENGER AUTO LIABILITY-PROPERTY DAMAGE,N,06/17/2024,05/26/2025,05/27/2025,APD : Express,,Y,,VERIFIED,,,PD,Auto Liability,N,N
